"","Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"53","ZMHNBXTR","journalArticle",2017,"Theuerkauf, Seth J.; Eggleston, David B.; Theuerkauf, Kathrynlynn W.; Puckett, Brandon J.","OYSTER DENSITY AND DEMOGRAPHIC RATES ON NATURAL INTERTIDAL REEFS AND HARDENED SHORELINE STRUCTURES","Journal of Shellfish Research","","0730-8000","10.2983/035.036.0111",NA,"The ubiquitous loss of natural intertidal oyster reefs and associated ecosystem services has fueled restoration efforts throughout the world. Effective restoration requires an understanding of the distribution, density, and demographic rates (growth and survival) of oysters inhabiting existing natural reefs and how these may vary as a function of landscape-scale factors, such as tidal range and fetch distances. Furthermore, natural intertidal habitats are increasingly being replaced with hardened shoreline structures that may be colonized by oysters, yet little is known about habitat quality (as indexed by oyster density and demographic rates) of these hardened structures relative to natural habitats. The present study sought to compare oyster density, demographic rates, and population estimates (1) across estuarine landscape settings to inform natural intertidal oyster reef restoration (i. e., comparing natural intertidal reefs within adjacent water bodies that vary in tidal regimes and fetch distances) and (2) across natural habitats and human-made structures to assess variation in habitat quality between natural reefs and hardened shorelines. Oyster density, growth rates, and population estimates on natural intertidal reefs were greatest within the smaller, more tidally influenced Core Sound versus the larger, wind-driven Pamlico Sound, with no significant difference in survivorship identified between the two water bodies. Natural intertidal reefs and hardened shoreline structures were compared within Pamlico Sound only, with natural intertidal reefs hosting three to eight times higher oyster densities than hardened shoreline structures. When mean oyster density/ m 2 was multiplied by reef area to estimate population size, natural intertidal reefs within Pamlico Sound hosted considerably greater populations of oysters relative to hardened shorelines. The present study fills an existing need to understand oyster density and demographic rates on natural intertidal reefs and hardened shorelines to better inform future restoration and shoreline management scenarios.","2017-04","3/25/19 20:55","3/25/19 20:55",NA,"87-100",NA,"1","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000399114600011",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","QCGA72KY","journalArticle",2017,"Galimany, E.; Lunt, J.; Freeman, C. J.; Reed, S.; Segura-Garcia, I.; Paul, V. J.","Feeding behavior of eastern oysters Crassostrea virginica and hard clams Mercenaria mercenaria in shallow estuaries","Marine Ecology Progress Series","","0171-8630","10.3354/meps12050",NA,"Eastern oysters Crassostrea virginica and hard clams Mercenaria mercenaria are key organisms for both the ecosystem services they provide and for their commercial value, but their populations have declined greatly worldwide. In an attempt to understand the interaction between bivalve physiology and environmental conditions, filter-feeding assays were carried out in a shallow estuary, the Indian River Lagoon (IRL; Florida, USA). The feeding behavior of the bivalves was studied using in situ filter-feeding devices and the biodeposition method in the 3 basins of the IRL during March and August 2015. Water characteristics (temperature, salinity, dissolved oxygen, chl a, and total, organic, and inorganic particulates) were related to possible changes in the feeding physiology of the bivalves. Oysters had higher clearance rates, filtration rates, and rejection than clams. The high rejection of inorganic matter allowed oysters to increase the organic matter ingested, leading to high absorption efficiencies. In contrast, because clam rejection was low regardless of elevated levels of inorganic matter, their absorption efficiency only increased with higher organic matter content. Both species preferred higher salinities, and the amount of organic matter in the water had a negative relationship with some feeding parameters (filtration rate for both species, and rejection for oysters). Acute environ mental change brought about by a brown tide (caused by the alga Aureoumbra lagunensis) also affected these 2 bivalve species differently, supporting the hypothesis that oysters and clams have different physiological capabilities that drive their ability to survive in dynamic estuarine ecosystems.","3/13/17","3/25/19 20:55","3/25/19 20:55",NA,"125-137",NA,"","567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000397823100009",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","FNULBH8X","journalArticle",2017,"Theuerkauf, Seth J.; Eggleston, David B.; Puckett, Brandon J.; Theuerkauf, Kathrynlynn W.","Wave Exposure Structures Oyster Distribution on Natural Intertidal Reefs, But Not on Hardened Shorelines","Estuaries and Coasts","","1559-2723","10.1007/s12237-016-0153-6",NA,"Intertidal oyster reefs can protect estuarine shorelines from wave erosion and sea-level rise, and recognition of these ecosystem services has fueled global efforts to conserve and restore these reefs. Although intertidal oyster reefs are valued for attenuating wave erosion, little attention has been paid to the effects of wave exposure on their distribution. The present study characterized the role of wave exposure in determining the distribution of natural intertidal oyster reefs and of oysters on hardened shorelines (bulkhead and riprap revetments). Wave exposure was determined using the National Oceanic and Atmospheric Administration (NOAA)-developed Wave Exposure Model (WEMo), which integrates adjacent water depth, fetch, and processed wind information, among other variables. Field mapping of oyster reefs, defined as >= 10 oysters m(-2), in Pamlico and Core sounds, North Carolina, USA, was conducted in summer 2014. Hardened shorelines and associated oyster densities were mapped for Pamlico Sound only. A narrow wave exposure threshold (similar to 500 J m(-1)) was identified above which natural intertidal reefs did not occur and below which reef presence was apparently dependent on other structuring variables, such as salinity at the time of sampling and the grain size of surrounding sediments. Wave exposure was not correlated with the presence of oysters on hardened shorelines. The application of WEMo in the present study should be useful for selecting locations and materials for intertidal oyster reef restoration.","2017-03","3/25/19 20:55","3/25/19 20:55",NA,"376-386",NA,"2","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000398099100004",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","WJBNSX3V","journalArticle",2017,"Rezek, Ryan J.; Lebreton, Benoit; Roark, E. Brendan; Palmer, Terence A.; Pollack, Jennifer Beseres","How does a restored oyster reef develop? An assessment based on stable isotopes and community metrics","Marine Biology","","0025-3162","10.1007/s00227-017-3084-2",NA,"Oyster reefs host complex food webs, as their three-dimensional biogenic structure provides habitat for a diverse range of invertebrates and fish. Oyster reefs have suffered severe degradation due to anthropogenic activities. Restoration projects aim to mitigate this habitat loss. We compared the development of a restored subtidal oyster reef to that of a natural reef for 29 months by assessing (1) community metrics (e.g., biomass, diversity), (2) the stable isotope composition of food sources and consumers, and ( 3) biomass-weighted isotopic diversity indices. A clear shift in restored reef community composition occurred 12-15 months after restoration, moving from a community dominated by opportunistic species to a more diverse and evenly distributed community, similar to that of the natural reef. Consumer stable isotope values indicated that the restored reef community was supported by similar food resources and had similar food chain length as the natural reef community by 5-month post-restoration. However, biomass-weighted isotopic diversity indices indicated that the magnitude of the main trophic pathways and characteristics of food web complexity in the restored reef did not recover to natural reef levels until 12-15 months after construction. The functional recovery of the restored reef community was driven by the homogenization of biomass distribution among trophic compartments as oysters and top predators increasingly colonized the reef. Results indicate that oyster reef restoration can support food web functions like those provided by natural reefs. We also demonstrate the importance of combining food web and community structure information in the study of ecological functioning.","2017-03","3/25/19 20:55","3/25/19 20:55",NA,"54",NA,"3","164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000395180300017",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","K9QKKR2F","journalArticle",2017,"Legare, Bryan; Mace, Christopher","Mapping and Classifying Eastern Oyster (Crassostrea virginica) Habitat in Copano Bay, Texas, by Coupling Acoustic Technologies","Journal of Coastal Research","","0749-0208","10.2112/JCOASTRES-D-15-00205.1",NA,"The Texas coast is characterized by an extensive array of shallow turbid embayments containing expansive oyster habitats and is home to a large Eastern Oyster (Crassostrea virginica) fishery. Mapping habitats in shallow (1-10 m), turbid environments is challenging, since direct visual access to the habitats limited. To quantify the extent of habitats, the integration of remote sensing and GIS technologies is used. The Texas Parks and Wildlife Department coupled two acoustic technologies (sidescan sonar and echosounder) to map habitats within Copano Bay, a 181-km(2) shallow water embayment along the mid-Texas coast. Data were collected during 17 days from September 2013 to February 2014 and resulted in 159 km(2) of sidescan imagery and 375 km of single beam echosounder data. Individual echosounder transmissions were segmented and processed in ArcGIS 10.1 using the ""Unsupervised Classification"" tool. Using the classified echosounder data to identify objects located within the sidescan imagery allows for interpolation of habitat using the National Oceanic and Atmospheric Administration's Habitat Digitizer ArcGIS Extension. A total of 25.9 km(2) of oyster habitat, 11.6 km(2) of shell, 26.4 km(2) of sand, and 95.1 km(2) of mud were digitized. The resulting habitat map had an overall accuracy of 86% from ground truthing accuracy assessments. This article provides methods for combining sidescan and echosounder acoustic technologies to accurately map habitats in shallow Texas estuaries.","2017-03","3/25/19 20:55","3/25/19 20:55",NA,"286-294",NA,"2","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000397355700005",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","G333CIET","journalArticle",2017,"Jones, T. A.","Impacts on ecosystems, corrective restoration practices, and prospects for recovery: nine case studies in the continental United States","Rangeland Journal","","1036-9872","10.1071/RJ17021",NA,"Ecological restoration in the United States is growing in terms of the number, size, and diversity of projects. Such efforts are intended to ameliorate past environmental damage and to restore functioning ecosystems that deliver desired levels of ecosystem services. In nine current restoration case studies from across the continental United States, this paper details (1) the impacts of the original disturbance and compounding secondary issues that compel restoration, (2) the corrective practices applied to advance restoration goals, and (3) the prospects for recovery of ecosystem services, including those involving associated animal populations. Ecosystem-altering impacts include flood control (Kissimmee River), flood control and navigation (Atchafalaya Basin), damming for irrigation-water storage (Colorado River) and hydroelectric power (Elwha River), logging and fire suppression (longleaf pine forest), plant invasions that decrease fire-return intervals (Great Basin shrublands, Mojave Desert), nutrient and sediment loading of watersheds (Chesapeake Bay, Mississippi River delta), and conversion of natural lands to agriculture (tallgrass prairie). Animal species targeted for recovery include the greater sage-grouse (Great Basin shrublands), the red-cockaded woodpecker (longleaf pine forest), the south-western willow flycatcher (Colorado River and its tributaries), the desert tortoise (Mojave Desert), eight salmonid fish (Elwha River), and the blue crab and eastern oyster (Chesapeake Bay).","2017","3/25/19 20:55","3/25/19 20:55",NA,"431-450",NA,"6-May","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000423401600004",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","FQ5ZBJ3S","journalArticle",2017,"Liu, Hui-Ling; Yang, Shi-Ping; Guo, Wen-Jun; Tan, Zhen-Hua; Chan, Siuming Francis","Effects of Air Exposure and Re-Submersion on Oxidative Stress of Marine Gastropod, Babylonia areolata","Israeli Journal of Aquaculture-Bamidgeh","","0792-156X","",NA,"The effects of air exposure on the antioxidant capacity of marine gastropod, Babylonia areolata, were evaluated. Superoxide dismutase (SOD) activity, malondialdehyde (MDA) content, and total antioxidant capacity (T-AOC) levels in the muscle and hepatopancreas in B. areolata were measured after air exposure and re-submersion. Results showed that SOD activity minimally increased in the hepatopancreas and muscle, after air exposure for 4 h. SOD activity in the hepatopancreas was lower than the normal level after 20 h of air exposure and air exposure followed by 4 h of re-submersion. T-AOC levels in the hepatopancreas and muscle of B. areolata decreased significantly (P < 0.05) following the period of air exposure. MDA content in the hepatopancreas of B. areolata subjected to air exposure for 24 and 28 h was significantly higher than the normal level. SOD activity in the hepatopancreas and TAOC level in the hepatopancreas and muscle of B. areolata recovered to the normal level after 12 h of air exposure followed by 8 h of re-submersion. Air exposure can cause oxidative damage to B. areolata. The antioxidative system can be restored after air exposure for less than 12 h followed by re-submersion for 8 h.","2017","3/25/19 20:55","3/25/19 20:55",NA,"4000",NA,"","69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000419387500002",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","KABED8SP","journalArticle",2017,"Levine, Erica A.; Gosnell, John S.; Goetz, Emily M.; Malinowski, Christopher R.","Natural cultch type influences habitat preference and predation, but not survival, in reef-associated species","Restoration Ecology","","1061-2971","10.1111/rec.12385",NA,"A shared origin with fresh and dredged cultch and availability via mining have made fossil cultch a commonly used reef restoration substrate. However, important differences in shape and size between whole-shell cultch and fossil cultch may impact the complexity of reefs constructed from these materials. To determine if these differences may impact the development of restored reefs, we quantified the interstitial space each cultch type provides and constructed reef mesocosms to measure (1) the immediate effects of exposure to each cultch type on mortality of blue crab (Callinectes sapidus) and pink shrimp (Farfantepenaeus duorarum); (2) the tendency of crab, shrimp, and Florida crown conch (Melongena corona) to be found on habitats composed of each substrate type and their position within each in split-substrate mesocosms; and (3) the influence of cultch type on predation of Eastern oysters (Crassostrea virginica) by crabs and conch. Aggregation of fossil cultch contains more shells and provides less interstitial space than an equivalent volume of whole-shell cultch. Although immediate mortality following deployment was low and did not differ among cultch types, we found that all species were more likely to be found on fresh cultch over fossil cultch in choice experiments and used each habitat type differently. Cultch type also impacted the size of oysters consumed by crabs in short-term feeding trials. The structure and traits of habitats created by various materials should be added to the growing list of issues considered when natural communities are to be restored in oyster reefs and other environments.","2017-01","3/25/19 20:55","3/25/19 20:55",NA,"101-111",NA,"1","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000396475900013",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","TV96QV74","journalArticle",2017,"Hughes, A. Randall; Hanley, Torrance C.; Byers, James E.; Grabowski, Jonathan H.; Malek, Jennafer C.; Piehler, Michael F.; Kimbro, David L.","Genetic by environmental variation but no local adaptation in oysters (Crassostrea virginica)","Ecology and Evolution","","2045-7758","10.1002/ece3.2614",NA,"Functional trait variation within and across populations can strongly influence population, community, and ecosystem processes, but the relative contributions of genetic vs. environmental factors to this variation are often not clear, potentially complicating conservation and restoration efforts. For example, local adaptation, a particular type of genetic by environmental (G*E) interaction in which the fitness of a population in its own habitat is greater than in other habitats, is often invoked in management practices, even in the absence of supporting evidence. Despite increasing attention to the potential for G*E interactions, few studies have tested multiple populations and environments simultaneously, limiting our understanding of the spatial consistency in patterns of adaptive genetic variation. In addition, few studies explicitly differentiate adaptation in response to predation from other biological and environmental factors. We conducted a reciprocal transplant experiment of first-generation eastern oyster (Crassostrea virginica) juveniles from six populations across three field sites spanning 1000 km in the southeastern Atlantic Bight in both the presence and absence of predation to test for G*E variation in this economically valuable and ecologically important species. We documented significant G*E variation in survival and growth, yet there was no evidence for local adaptation. Condition varied across oyster cohorts: Offspring of northern populations had better condition than offspring from the center of our region. Oyster populations in the southeastern Atlantic Bight differ in juvenile survival, growth, and condition, yet offspring from local broodstock do not have higher survival or growth than those from farther away. In the absence of population-specific performance information, oyster restoration and aquaculture may benefit from incorporating multiple populations into their practices.","2017-01","3/25/19 20:55","3/25/19 20:55",NA,"697-709",NA,"2","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000392075300021",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","VNVENLTP","journalArticle",2017,"Gain, Isis E.; Brewton, Rachel A.; Robillard, Megan M. Reese; Johnson, Keith D.; Smee, Delbert L.; Stunz, Gregory W.","Macrofauna using intertidal oyster reef varies in relation to position within the estuarine habitat mosaic","Marine Biology","","0025-3162","10.1007/s00227-016-3033-5",NA,"Oyster reefs are important components of marine ecosystems and function as essential habitat for estuarine species; however, few studies have simultaneously compared natural intertidal reefs to more well-studied seagrass meadows and marsh habitats. We investigated habitat use within an estuarine mosaic consisting of intertidal oyster reef (Crassostrea virginica), seagrass (Halodule wrightii), and marsh edge (Spartina alterniflora) habitats in Corpus Christi Bay, Texas. Oyster sampling units (OSUs) were deployed within intertidal oyster reef, and modified throw traps were used to collect macrofauna inhabiting the OSU and other adjacent vegetated habitats. Habitat arrangement and proximity as it relates to macrofaunal density, species richness, and community composition were also evaluated by comparing communities in oyster reef within the oyster reef complex, oyster reef adjacent to a seagrass complex, and oyster reef adjacent to marsh edge. Higher macrofaunal densities and species richness were observed within oyster reefs compared to seagrass and marsh edge. Oyster reef also supported a distinct community, while seagrass and marsh shared similar species composition and richness. The highest densities of macrofauna were collected on oyster reefs near seagrass and oyster reef located within the oyster reef complex. These results indicate the importance of intertidal oyster reefs to macrofauna and that reef location within the estuarine mosaic influences density and community assemblages. These findings are important because in many areas there are large efforts to restore oyster reef in estuarine systems, and for these programs to be successful, it is necessary to understand the functional roles and linkages among habitats.","2017-01","3/25/19 20:55","3/25/19 20:55",NA,"8",NA,"1","164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000392332900008",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","527XAEG3","journalArticle",2017,"Leonhardt, Justin M.; Casas, Sandra; Supan, John E.; La Peyre, Jerome F.","Stock assessment for eastern oyster seed production and field grow-out in Louisiana","Aquaculture","","0044-8486","10.1016/j.aquaculture.2016.09.034",NA,"There is little information on the performance of oyster populations from Louisiana estuaries limiting the ability to choose stocks for hatchery seed production and field grow-out. The objectives of this study were therefore to compare the mortality, growth, dermo (Perkinsus marinus) infection intensity and condition index of the progeny of wild oysters collected from three Louisiana estuaries differing in salinity regime and oysters specifically selected for dermo resistance. Progeny were deployed in cages in the field, along a salinity gradient in coastal Louisiana. Overall, salinity and temperature had major impacts on the mortality, growth, dermo infection intensity and condition index of oysters of all four stocks and a few differences between stocks could be shown at some sites. At the lowest salinity site, the progeny of wild oysters from Sister Lake, a low salinity estuarine lake, had the lowest mortality suggesting enhanced tolerance to low salinity conditions compared to the other stocks. At the highest salinity site, the progeny of wild oysters from Lake Calcasieu, a high salinity estuarine lake, had the lowest mortality during summer concomitant with increasing dermo infection intensities suggesting a better resistance to dermo disease compared to the other wild stocks and confirming an earlier finding. This initial result suggests that the stocks used are genetically differentiated with respect to low salinity tolerance as well as dermo-related mortality at high salinity and that stock selection for aquaculture grow-out or restoration effort will benefit from being site-specific and dependent on the dominant environmental conditions. Statement of relevance: Assessment of eastern oyster stocks in Louisiana or other Gulf of Mexico estuaries for seed production and field grow-out is lacking. (C) 2016 Elsevier B.V. All rights reserved.","1/1/17","3/25/19 20:55","3/25/19 20:55",NA,"19-Sep",NA,"","466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000385372700002",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","J8Q6FEWL","journalArticle",2016,"Walles, Brenda; Smaal, Aad C.; Herman, Peter M. J.; Ysebaert, Tom","Niche dimension differs among life-history stages of Pacific oysters in intertidal environments","Marine Ecology Progress Series","","0171-8630","10.3354/meps11961",NA,"Structure-building, autogenic ecosystem engineers are recognized worldwide as potential tools for coastal protection, which depends on long-term sustainability and persistence of their structures. For reef-building oysters, reefs are maintained through accumulation of shell material, which depends on recruitment and growth and which provides substrate for new generations. Knowledge of the fundamental niche of oysters in relation to biotic and abiotic conditions helps define the area where ecosystem engineers grow and survive well and where their structures are likely to persist and be effective for coastal protection. Response curves of different life-history stages (larvae, juveniles and adults) of the Pacific oyster Crassostrea gigas were investigated along a tidal emersion gradient in a manipulative field study. Density of juvenile oysters was maximal around 36% tidal emersion. Shell growth of juveniles and adults, condition index (CI) of adults and mortality of adults were negatively related to tidal emersion, whereas mortality of juveniles was positively related to tidal emersion. Tidal emersion had a strong effect on oyster survival and growth, with the most favourable being around 20 to 40% tidal emersion, as indicated by recruit density and the CI of adults. These findings suggest that the area of 20 to 40% tidal emersion is optimal for reef development, which is in line with other investigations of C. gigas and the eastern oyster C. virginica across different systems, supporting a broader geographical application of these findings.","12/29/16","3/25/19 20:55","3/25/19 20:55",NA,"113-122",NA,"","562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000394183600009",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","7A7PCGYC","journalArticle",2016,"Kulp, Rebecca E.; Peterson, Bradley J.","EVALUATING THE IMPACT OF MESOPREDATORS ON OYSTER RESTORATION IN THE NEW YORK METROPOLITAN REGION","Journal of Shellfish Research","","0730-8000","10.2983/035.035.0408",NA,"Predation of newly settled juvenile Cras'sostrea virginica often dominates post-settlement mortality. Resident mesopredators such as the xanthid mud crabs are abundant (>200/m(2)) on constructed subtidal oyster reefs in the New York metropolitan region and may contribute to post-settlement oyster mortality. Two study sites with differing mesopredator species, Hastings and Soundview Park, were selected to examine the role of small crustacean predators in post settlement mortality. The white-fingered mud crab (Rhithropanopeus horrisii) inhabits Hastings, whereas the flat mud crab (Eurvpanopeus depressus) and Sayi niud crab (Dyspanopeus sari) inhabit Soundview Park. Using size-selective mesh cages to exclude predators, the effects of predator size on oyster predation and recruitment at Hastings and Soundview Park were examined. Overall, Sound view Park had higher consumption rates than Hastings. The highest consumption at Soundview Park occurred when predators of all sizes had access to the oyster prey. Larger-sized predators were likely responsible for oyster mortality, as oyster mortality was not different between the mesopredator and no-predator treatment at Soundview Park. Few oysters recruited at Soundview Park: thus predator size effects on oyster recruitment could not be effectively evaluated between sites. Recruitment at Hastings was not affected by predator-exclusion treatments, in agreement with the oyster predation experiments. Though abundant, no mud crab mesopredator recovered at either site was greater than 22 mm in carapace width. Mesopredators were likely not of sufficient size to be dominant predators of newly settled juvenile oysters at Hastings and Soundview Park. Instead, predation pressure at Soundview Park was likely due to larger mobile predators such as blue (Callinccics sapidus) and spider crabs (Libinia spp.). Mesopredator size is an important factor to consider when evaluating mesopredator roles on oyster reefs.","2016-12","3/25/19 20:55","3/25/19 20:55",NA,"801-807",NA,"4","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000398959000008",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","RCFL7W8A","journalArticle",2016,"Fisch, Nicholas C.; Pine, William E.","A COMPLEX RELATIONSHIP BETWEEN FRESHWATER DISCHARGE AND OYSTER FISHERY CATCH PER UNIT EFFORT IN APALACHICOLA BAY, FLORIDA: AN EVALUATION FROM 1960 TO 2013","Journal of Shellfish Research","","0730-8000","10.2983/035.035.0409",NA,"Freshwater input is mught to be a critical factor influencing estuaries through multiple direct and indirect pathways. In this study, findings of a key 1992 paper on Apalachicola Bay oyster fishery data and Apalachicola River discharge data from 1960 to 1984 were recreated, and the analysis extended to 1987 to 2013, to evaluate whether relationships previously reported between river discharge and oyster fishery catch per unit effort (CPUE) persist. The originally reported relationship between low river discharge and lower oyster landings 2 y later was confirmed, but when these same relationships for data from 1987 to 2013 were examined, correlation coefficients relating river discharge metrics to oyster fishery CPUE that were significant with 1960 to 1984 data did not persist with data from 1987 to 2013. Combining all available data (1960 to 2013, excluding 1985 to 1986), previously reported significant correlation coefficients were found to have generally persisted or strengthened and the total number of significant correlations increased. A surprising result is the general lack of association between river discharge and oyster fishery landings from 1987 to 2013, a period of frequent drought and generally lower annual river discharge compared with 1960 to 1984. There are multiple possible explanations for the observed relationships between river discharge and oyster fishery landings including ( l) counterintuitive changes in oyster fishery landings due to a change in reporting requirements between the two epochs, (2) hyperstable relationship between oyster abundance and fishery CPI; E, (3) failure of the Apalachicola Bay oyster population to recover after Hurricane Elena, and (4) ecosystem changes possibly related to nonstationary river discharge levels altering Apalachicola River or Bay ecosystem dynamics in unknown ways. The absence of simple relationships between freshwater input and oyster fishery responses complicates ongoing management and restoration decisions for Apalachicola Bay, and this work demonstrates that, even within the same system, the relationship between freshwater discharge and response by a key estuarine ecosystem constituent is uncertain.","2016-12","3/25/19 20:55","3/25/19 20:55",NA,"809-825",NA,"4","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000398959000009",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
